,countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k
7259,LVA,Latvia,Euro,1999,25374.654296875,26721.65625,2.408092,0.9628032445907593,1975.9007029876977,2.807715654373169,22419.72265625,26472.16796875,24105.21875,25211.580078125,132646.5,0.0020941682159900665,0.47801458835601807,0.4879174530506134,27447.91015625,24831.24609375,30343.380859375,370829.59375,0.5824810862541199,0.6667126417160034,0.6986978054046631,0.5144650936126709,0.043091583997011185,0.021412763744592667,0.8326171545219814,0.2938869297504425,0.31218358874320984,0.2984839975833893,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.5718880891799927,0.16073748469352722,0.3173748552799225,0.15878795087337494,-0.2731137275695801,0.06432532519102097,0.33920571208000183,0.4134077727794647,0.21222557127475739,0.43059372901916504,0.4279611110687256,0.3433627486228943,0.484383225440979
7260,LVA,Latvia,Euro,2000,26473.306640625,28260.009765625,2.3841639999999997,0.9300186038017273,1975.7949095475753,2.829948902130127,22715.73046875,27322.796875,25304.4765625,26622.423828125,122140.8359375,0.0018248503329232335,0.5264379382133484,0.5197185277938843,29004.75,25024.994140625,30859.1015625,374667.9375,0.5996690988540649,0.7040383219718933,0.7100785970687866,0.5012568831443787,0.05240562558174133,0.02194932848215103,0.8629717531488152,0.2915087342262268,0.3141544759273529,0.2986021637916565,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.5576608777046204,0.173052117228508,0.2955946624279022,0.1736084669828415,-0.286396324634552,0.08648020029067993,0.33404624462127686,0.4258120059967041,0.2112586796283722,0.40443792939186096,0.41848987340927124,0.3578031361103058,0.5839125514030457
7261,LVA,Latvia,Euro,2001,28121.724609375,30325.771484375,2.3586929999999997,0.9471881985664368,1987.1439224459357,2.856259346008301,24087.396484375,29895.60546875,27084.125,28525.328125,125242.125,0.0017784151714295149,0.5502147078514099,0.5533440709114075,30838.662109375,26317.55859375,33733.015625,381055.5625,0.6270506978034973,0.7198863625526428,0.7464823722839355,0.4834769368171692,0.06164901331067085,0.022803429514169693,0.8934449244265352,0.28526997566223145,0.30833545327186584,0.29275721311569214,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.5553757548332214,0.20361587405204773,0.2890455722808838,0.17015503346920013,-0.2944450080394745,0.07625272870063782,0.3253208100795746,0.40399104356765747,0.20831580460071564,0.4122033715248108,0.41723182797431946,0.338916540145874,0.6372913718223572
7262,LVA,Latvia,Euro,2002,29921.591796875,31348.435546875,2.3325299999999998,0.9613775610923767,1937.8738239247311,2.882814407348633,25831.98828125,31933.751953125,28993.83984375,29791.607421875,146181.0,0.0017550934571772814,0.5703634023666382,0.5820866823196411,33022.90234375,27743.462890625,35678.8203125,385239.625,0.6485234498977661,0.7576248645782471,0.7759709358215332,0.45918628573417664,0.058222346007823944,0.023616040125489235,0.8796074960681309,0.30323347449302673,0.3292109966278076,0.3203953206539154,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.5678504705429077,0.2048148363828659,0.29923900961875916,0.1806965470314026,-0.33656322956085205,0.08396236598491669,0.34650444984436035,0.4391876459121704,0.22112035751342773,0.424355149269104,0.4042866826057434,0.376971036195755,0.726107656955719
7263,LVA,Latvia,Euro,2003,31011.953125,31995.59765625,2.3058479999999997,0.965614914894104,1927.7340652001503,2.909616708755493,26763.8046875,34071.4296875,30274.349609375,30723.181640625,165567.4375,0.0018775167409330606,0.5552753806114197,0.5845662355422974,35808.21484375,29699.068359375,39695.72265625,389537.125,0.6769244074821472,0.799644947052002,0.8403384685516357,0.4617123603820801,0.05701249837875366,0.02425973117351532,0.8131356679814001,0.3618629574775696,0.3880823850631714,0.38241294026374817,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.5824350118637085,0.2378537356853485,0.28869232535362244,0.19687682390213013,-0.3804801106452942,0.07462218403816223,0.4024549424648285,0.48410969972610474,0.27996885776519775,0.47839662432670593,0.4486037492752075,0.41981276869773865,0.7765743136405945
7264,LVA,Latvia,Euro,2004,32879.46875,33193.8515625,2.278921,0.967166543006897,1878.3941621036413,2.9366676807403564,28149.8515625,37168.9296875,32223.5859375,32061.302734375,161643.546875,0.001869806437753141,0.5716057419776917,0.6254804730415344,38852.36328125,32155.1640625,44599.96875,397232.25,0.7201179265975952,0.8450957536697388,0.919642448425293,0.46247339248657227,0.06262032687664032,0.025089796632528305,0.7686827811642127,0.4192686378955841,0.44694608449935913,0.44920840859413147,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.6081103682518005,0.28130728006362915,0.2698904871940613,0.2626704275608063,-0.47211727499961853,0.05013872683048248,0.45860913395881653,0.5333313941955566,0.3306276500225067,0.5199317336082458,0.48300138115882874,0.4890817403793335,0.8853517174720764
7265,LVA,Latvia,Euro,2005,36356.23828125,37609.6796875,2.2519929999999997,0.9747006893157959,1905.5120466388073,2.963970422744751,30741.92578125,41592.12109375,36377.96484375,35613.36328125,176514.796875,0.00176229327917099,0.6359163522720337,0.6889206767082214,43019.30859375,34934.88671875,48807.5859375,407437.625,0.7778854370117188,0.8853395581245422,0.9522035717964172,0.48938414454460144,0.05652698874473572,0.026212207973003387,0.8035194259945401,0.4352537989616394,0.4661862254142761,0.47619494795799255,Benchmark,Benchmark,Market-based,Regular,Regular,0.6622866672345913,,0.6161190271377563,0.3046664297580719,0.24709416925907135,0.27643248438835144,-0.5054562091827393,0.06114407628774643,0.47276872396469116,0.5538271069526672,0.3417119085788727,0.5386400818824768,0.48722028732299805,0.5420401096343994,0.9557632803916931
7266,LVA,Latvia,Euro,2006,39836.37890625,39778.3125,2.225066,1.027880072593689,1906.8286257866237,2.976945638656616,34195.63671875,47749.37109375,39562.66796875,38283.66015625,235178.9375,0.002423851517960429,0.5603958368301392,0.6531322598457336,48175.76171875,40462.9375,57889.5,417915.5,0.8371118307113647,0.9282844066619873,1.0574218034744263,0.5027385950088501,0.04485686495900154,0.027407530695199966,0.7973892199437302,0.5074844360351562,0.5438898801803589,0.5620606541633606,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.6607570052146912,0.354034423828125,0.23246054351329803,0.27620700001716614,-0.5737972259521484,0.050338223576545715,0.540482759475708,0.635739803314209,0.4136883616447449,0.557154655456543,0.5202017426490784,0.6069462299346924,0.8100312352180481
7267,LVA,Latvia,Euro,2007,45889.375,43205.10546875,2.198089,1.062813401222229,1878.2091403761033,2.9899778366088867,38341.9140625,54035.00390625,45376.87109375,41951.98046875,245106.5625,0.0026514807250350714,0.5793678760528564,0.7046230435371399,53006.390625,44222.73046875,65063.2734375,430678.1875,0.9149230122566223,0.9670814275741577,1.1252957582473755,0.532370924949646,0.04280640557408333,0.028864100575447083,0.7310596790380628,0.6242141127586365,0.683312714099884,0.7390972375869751,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.6699233651161194,0.3740726709365845,0.24402429163455963,0.3086286783218384,-0.641029417514801,0.04438043013215065,0.6586158871650696,0.8277046084403992,0.5297703146934509,0.6096234917640686,0.5646732449531555,0.8188703060150146,0.9555473923683167
7268,LVA,Latvia,Euro,2008,48065.3515625,45639.49609375,2.171259,1.051958441734314,2002.249139867497,3.0030670166015625,38640.7421875,53924.88671875,47849.796875,43520.9296875,301510.625,0.0033195025753229856,0.5270047187805176,0.6208466291427612,51242.7109375,41599.59375,59326.4765625,439603.90625,0.9630629420280457,0.884855329990387,0.9711464643478394,0.571724534034729,0.03581370785832405,0.03024056740105152,0.684140481082445,0.7136166095733643,0.7472155094146729,0.8215382695198059,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.6166287064552307,0.35119062662124634,0.2712370455265045,0.32060006260871887,-0.6143360733985901,0.05467960610985756,0.7663650512695312,0.8321588039398193,0.5936986804008484,0.6651543378829956,0.5900251865386963,0.7739065885543823,0.7919204235076904
7269,LVA,Latvia,Euro,2009,41253.4765625,39659.46484375,2.1447849999999997,0.904885470867157,1952.2241402204222,3.0162134170532227,32885.17578125,41699.390625,40885.18359375,38695.5703125,276320.9375,0.003488123882561922,0.5015362501144409,0.5252352356910706,43935.640625,35640.0625,46178.60546875,441021.84375,0.9552879929542542,0.8387391567230225,0.8356930017471313,0.5568093657493591,0.03981039673089981,0.030393032357096672,0.7193328438654306,0.6342042088508606,0.6437476873397827,0.6801746487617493,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.5875480771064758,0.22778357565402985,0.26229533553123474,0.2955743670463562,-0.4355616569519043,0.06236030161380768,0.6984764933586121,0.6793538331985474,0.4902326166629791,0.6270182728767395,0.5539782643318176,0.5723271369934082,0.5660643577575684
7270,LVA,Latvia,Euro,2010,41978.04296875,40952.0234375,2.118861,0.8519376516342163,1935.135327382011,3.0294175148010254,34579.29296875,42625.98828125,41751.06640625,39629.46875,295564.375,0.0036558187566697598,0.5066438317298889,0.5255400538444519,41999.4765625,35510.28515625,44109.58203125,439341.65625,0.9430596232414246,0.8353577852249146,0.831682562828064,0.5291533470153809,0.042420268058776855,0.029760662466287613,0.754797923745454,0.5621547698974609,0.5719031691551208,0.6025204658508301,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.6145047545433044,0.20304831862449646,0.25806042551994324,0.3521217107772827,-0.5027894973754883,0.07505428791046143,0.6190954446792603,0.6137951612472534,0.42656514048576355,0.6342661380767822,0.5592538118362427,0.49032604694366455,0.4978816509246826
7271,LVA,Latvia,Euro,2011,46126.44921875,44953.77734375,2.09361,0.8701689839363098,1951.8978767139286,3.0429294109344482,37186.57421875,48840.98046875,46188.609375,43238.46484375,355876.71875,0.004210301674902439,0.4955093264579773,0.537079930305481,44716.359375,36585.67578125,49338.5625,440816.0625,0.9471508860588074,0.8723206520080566,0.9124146103858948,0.4772767722606659,0.049771811813116074,0.02953353151679039,0.7131907805495316,0.6085432171821594,0.6196332573890686,0.6619106531143188,Benchmark,Benchmark,Market-based,Regular,Regular,0.7174527209912389,,0.5960207581520081,0.26953792572021484,0.2640138268470764,0.4145791530609131,-0.6070128083229065,0.06286110728979111,0.6774119734764099,0.6550189256668091,0.4530695676803589,0.6687689423561096,0.5879220366477966,0.5146462917327881,0.5612340569496155
7272,LVA,Latvia,Euro,2012,47644.55078125,46669.96484375,2.069016,0.8832994103431702,1934.2838723046636,3.056586265563965,38269.22265625,50173.62109375,47642.953125,44669.38671875,375621.6875,0.004277089145034552,0.4987972676753998,0.5383166670799255,46617.5625,37850.375,50294.58984375,444235.21875,0.9575134515762329,0.8997789621353149,0.9202451705932617,0.4806276559829712,0.049309201538562775,0.029712321236729622,0.7781330214398324,0.5777192115783691,0.5946447253227234,0.634229302406311,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.6919208854580019,,0.6078954935073853,0.2665001153945923,0.24882595241069794,0.4333980977535248,-0.6234032511711121,0.06678352504968643,0.6340356469154358,0.649055540561676,0.44013503193855286,0.6552565097808838,0.5775259137153625,0.47995632886886597,0.5245608687400818
7273,LVA,Latvia,Euro,2013,48275.40625,46382.71875,2.0449569999999997,0.902746856212616,1927.7460810461048,3.0703907012939453,38964.8125,50117.5,48035.52734375,44681.1171875,391384.46875,0.003861973760649562,0.5163007378578186,0.5603889226913452,47694.515625,39597.25,51148.08984375,446307.25,0.9676271080970764,0.9054322838783264,0.920477032661438,0.49886783957481384,0.04712098836898804,0.02997150644659996,0.7532564792839356,0.6191259622573853,0.6335476636886597,0.6811109185218811,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7526841832891289,,0.6241136789321899,0.24960623681545258,0.24795077741146088,0.44059622287750244,-0.6324285864830017,0.07016169279813766,0.67378830909729,0.6839337348937988,0.48153603076934814,0.6768506169319153,0.5937849879264832,0.49084949493408203,0.5781410336494446
7274,LVA,Latvia,Euro,2014,49121.54296875,47728.140625,2.021219,0.888546884059906,1938.4757537387495,3.084343910217285,39176.859375,50376.96875,48936.7734375,45924.1875,428047.75,0.004025725647807121,0.515376091003418,0.5459198951721191,48206.57421875,40091.52734375,50748.25390625,448188.78125,0.9768990874290466,0.9135094285011292,0.911641001701355,0.5122937560081482,0.04393406957387924,0.030124764889478683,0.753730736717402,0.630692183971405,0.6402009129524231,0.682197630405426,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7517543148835736,,0.5992897748947144,0.24388258159160614,0.2537870407104492,0.42992568016052246,-0.5994537472724915,0.07256866246461868,0.6953815817832947,0.6734617352485657,0.4779353737831116,0.6889599561691284,0.6101964712142944,0.47320815920829773,0.5337222814559937
7275,LVA,Latvia,Euro,2015,51517.390625,49375.71875,1.997674,0.8979091048240662,1901.7412823397076,3.0984487533569336,40372.69921875,52078.0859375,51195.27734375,48835.0625,410074.75,0.004192121792584658,0.5311703681945801,0.5461418032646179,50138.14453125,41029.91796875,52344.13671875,449665.78125,0.9840420484542847,0.9488315582275391,0.939041793346405,0.5315920114517212,0.044019877910614014,0.030151527374982834,0.901658961641278,0.5254875421524048,0.5320735573768616,0.5577889084815979,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7627372131056713,,0.5707231760025024,0.23969227075576782,0.25599223375320435,0.3839004933834076,-0.5228549838066101,0.0725468248128891,0.5836719870567322,0.5547891855239868,0.39576804637908936,0.6214028596878052,0.5520481467247009,0.406313955783844,0.41271111369132996
7276,LVA,Latvia,Euro,2016,53188.0078125,50344.99609375,1.9742659999999999,0.8928148150444031,1902.4856143517998,3.112706422805786,41483.796875,52645.828125,52819.7265625,50256.3125,446021.5,0.004323160741478205,0.5383013486862183,0.5447604060173035,51327.88671875,42018.6875,53480.375,449746.625,0.9891661405563354,0.9694147706031799,0.9575175046920776,0.5539260506629944,0.041077908128499985,0.030259888619184494,0.904035127950359,0.5303211212158203,0.5310956239700317,0.5581851005554199,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7708647420775739,,0.5695146918296814,0.2221020609140396,0.2559297978878021,0.37256258726119995,-0.4993029534816742,0.07919377088546753,0.5926182866096497,0.5339739918708801,0.3916926681995392,0.6199278831481934,0.5474211573600769,0.38528719544410706,0.3801175057888031
7277,LVA,Latvia,Euro,2017,55545.39453125,52996.41015625,1.9510969999999999,0.8898800015449524,1886.5100057562727,3.127119541168213,43324.95703125,55904.97265625,55545.39453125,52996.41015625,451151.0,0.004296420607715845,0.5619202852249146,0.5701963901519775,52996.41015625,43324.95703125,55904.97265625,451151.0,1.0,1.0,1.0,0.5534668564796448,0.04206917807459831,0.030546976253390312,0.88520550826938,0.5519013404846191,0.5483579635620117,0.5747325420379639,Benchmark,Benchmark,Market-based,Regular,Regular,0.7575680690834486,,0.5603949427604675,0.23737484216690063,0.25711244344711304,0.3921341598033905,-0.534545361995697,0.08752898126840591,0.6190477609634399,0.5361548066139221,0.4055510461330414,0.6346904039382935,0.566668689250946,0.41062629222869873,0.40109705924987793
7278,LVA,Latvia,Euro,2018,58420.12109375,54939.5859375,1.928459,0.9006818532943726,1899.5945480599403,3.141690254211426,44404.4453125,58826.16796875,58364.609375,55142.484375,454860.0625,0.004348765593022108,0.5679446458816528,0.5825591683387756,55129.16015625,44363.94921875,58868.484375,453963.4375,1.016033411026001,1.0193923711776733,1.0319029092788696,0.5713497400283813,0.039321064949035645,0.030943533405661583,0.846772667108096,0.5970085263252258,0.5896726250648499,0.6241287589073181,Extrapolated,Benchmark,Market-based,Regular,Regular,,,0.5524875521659851,0.2615355849266052,0.25277990102767944,0.41248348355293274,-0.5744687914848328,0.09518235176801682,0.6667065620422363,0.5670855641365051,0.4446731507778168,0.6623327136039734,0.587574303150177,0.46409735083580017,0.405698299407959
7279,LVA,Latvia,Euro,2019,59915.99609375,56079.4453125,1.9067429999999999,0.8965887427330017,1864.9758212439554,3.1564202308654785,45493.69921875,60296.609375,59795.52734375,56482.9375,460683.3125,0.00407402403652668,0.593730628490448,0.6095869541168213,56261.5546875,45375.1171875,60375.859375,456653.84375,1.032964825630188,1.0438265800476074,1.0618813037872314,0.5713497400283813,0.037985991686582565,0.031370777636766434,0.893276257067393,0.5881007313728333,0.570325493812561,0.6037737131118774,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.550870954990387,0.26207756996154785,0.25457054376602173,0.39896345138549805,-0.5554687976837158,0.08898630738258362,0.65093594789505,0.5156969428062439,0.45213016867637634,0.6411067247390747,0.5663060545921326,0.46717432141304016,0.41550537943840027
7420,MDA,Republic of Moldova,Moldovan Leu,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7421,MDA,Republic of Moldova,Moldovan Leu,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7422,MDA,Republic of Moldova,Moldovan Leu,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7423,MDA,Republic of Moldova,Moldovan Leu,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7424,MDA,Republic of Moldova,Moldovan Leu,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7425,MDA,Republic of Moldova,Moldovan Leu,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7426,MDA,Republic of Moldova,Moldovan Leu,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7427,MDA,Republic of Moldova,Moldovan Leu,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7428,MDA,Republic of Moldova,Moldovan Leu,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7429,MDA,Republic of Moldova,Moldovan Leu,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7430,MDA,Republic of Moldova,Moldovan Leu,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7431,MDA,Republic of Moldova,Moldovan Leu,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7432,MDA,Republic of Moldova,Moldovan Leu,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7433,MDA,Republic of Moldova,Moldovan Leu,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7434,MDA,Republic of Moldova,Moldovan Leu,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7435,MDA,Republic of Moldova,Moldovan Leu,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7436,MDA,Republic of Moldova,Moldovan Leu,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7437,MDA,Republic of Moldova,Moldovan Leu,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7438,MDA,Republic of Moldova,Moldovan Leu,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7439,MDA,Republic of Moldova,Moldovan Leu,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7440,MDA,Republic of Moldova,Moldovan Leu,1970,,,,,,,,,,,,,,,,,,,,,,0.506416916847229,,,,,,,,,,,,,,,,,,,,,,,,,,
7441,MDA,Republic of Moldova,Moldovan Leu,1971,,,,,,,,,,,,,,,,,,,,,,0.506416916847229,,,,,,,,,,,,,,,,,,,,,,,,,,
7442,MDA,Republic of Moldova,Moldovan Leu,1972,,,,,,,,,,,,,,,,,,,,,,0.506416916847229,,,,,,,,,,,,,,,,,,,,,,,,,,
7443,MDA,Republic of Moldova,Moldovan Leu,1973,,,,,,,,,,,,,,,,,,,,,,0.506416916847229,,,,,,,,,,,,,,,,,,,,,,,,,,
