"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","EMPINDUS","SERV","THND_PER","M","1988-10",34793.13,
"JPN","EMPINDUS","SERV","THND_PER","M","1988-11",34813.41,
"JPN","EMPINDUS","SERV","THND_PER","M","1988-12",35207.07,
"JPN","EMPINDUS","SERV","THND_PER","M","1989-01",35140.85,
"JPN","EMPINDUS","SERV","THND_PER","M","1989-02",35221.07,
"JPN","EMPINDUS","SERV","THND_PER","M","1989-03",35175.34,
"JPN","EMPINDUS","SERV","THND_PER","M","1989-04",35565.78,
"JPN","EMPINDUS","SERV","THND_PER","M","1989-05",35675.35,
"JPN","EMPINDUS","SERV","THND_PER","M","1989-06",35566.03,
"JPN","EMPINDUS","SERV","THND_PER","M","1989-07",35804.27,
"JPN","EMPINDUS","SERV","THND_PER","M","1989-08",35939.55,
"JPN","EMPINDUS","SERV","THND_PER","M","1989-09",35833.91,
"JPN","EMPINDUS","SERV","THND_PER","M","1989-10",35895.75,
"JPN","EMPINDUS","SERV","THND_PER","M","1989-11",35958.87,
"JPN","EMPINDUS","SERV","THND_PER","M","1989-12",36210.22,
"JPN","EMPINDUS","SERV","THND_PER","M","1990-01",36470.27,
"JPN","EMPINDUS","SERV","THND_PER","M","1990-02",36542.89,
"JPN","EMPINDUS","SERV","THND_PER","M","1990-03",36563.92,
"JPN","EMPINDUS","SERV","THND_PER","M","1990-04",36462.86,
"JPN","EMPINDUS","SERV","THND_PER","M","1990-05",36259.81,
"JPN","EMPINDUS","SERV","THND_PER","M","1990-06",36119.09,
"JPN","EMPINDUS","SERV","THND_PER","M","1990-07",36460.13,
"JPN","EMPINDUS","SERV","THND_PER","M","1990-08",36544.76,
"JPN","EMPINDUS","SERV","THND_PER","M","1990-09",37225.06,
"JPN","EMPINDUS","SERV","THND_PER","M","1990-10",37262.59,
"JPN","EMPINDUS","SERV","THND_PER","M","1990-11",37096.44,
"JPN","EMPINDUS","SERV","THND_PER","M","1990-12",37207.25,
"JPN","EMPINDUS","SERV","THND_PER","M","1991-01",37359.23,
"JPN","EMPINDUS","SERV","THND_PER","M","1991-02",37385.26,
"JPN","EMPINDUS","SERV","THND_PER","M","1991-03",37127.53,
"JPN","EMPINDUS","SERV","THND_PER","M","1991-04",36942.16,
"JPN","EMPINDUS","SERV","THND_PER","M","1991-05",37191.61,
"JPN","EMPINDUS","SERV","THND_PER","M","1991-06",37475.55,
"JPN","EMPINDUS","SERV","THND_PER","M","1991-07",37587.45,
"JPN","EMPINDUS","SERV","THND_PER","M","1991-08",37539.66,
"JPN","EMPINDUS","SERV","THND_PER","M","1991-09",37586.84,
"JPN","EMPINDUS","SERV","THND_PER","M","1991-10",37703.06,
"JPN","EMPINDUS","SERV","THND_PER","M","1991-11",37778.8,
"JPN","EMPINDUS","SERV","THND_PER","M","1991-12",38033.92,
"JPN","EMPINDUS","SERV","THND_PER","M","1992-01",37808.82,
"JPN","EMPINDUS","SERV","THND_PER","M","1992-02",37957.18,
"JPN","EMPINDUS","SERV","THND_PER","M","1992-03",38033.07,
"JPN","EMPINDUS","SERV","THND_PER","M","1992-04",37943.61,
"JPN","EMPINDUS","SERV","THND_PER","M","1992-05",38088.81,
"JPN","EMPINDUS","SERV","THND_PER","M","1992-06",38015.19,
"JPN","EMPINDUS","SERV","THND_PER","M","1992-07",37741.56,
"JPN","EMPINDUS","SERV","THND_PER","M","1992-08",37920.05,
"JPN","EMPINDUS","SERV","THND_PER","M","1992-09",37675.72,
"JPN","EMPINDUS","SERV","THND_PER","M","1992-10",37943.94,
"JPN","EMPINDUS","SERV","THND_PER","M","1992-11",38427.09,
"JPN","EMPINDUS","SERV","THND_PER","M","1992-12",38268.13,
"JPN","EMPINDUS","SERV","THND_PER","M","1993-01",38138.56,
"JPN","EMPINDUS","SERV","THND_PER","M","1993-02",38395.14,
"JPN","EMPINDUS","SERV","THND_PER","M","1993-03",38505.51,
"JPN","EMPINDUS","SERV","THND_PER","M","1993-04",38617.78,
"JPN","EMPINDUS","SERV","THND_PER","M","1993-05",38566.9,
"JPN","EMPINDUS","SERV","THND_PER","M","1993-06",38865.04,
"JPN","EMPINDUS","SERV","THND_PER","M","1993-07",38546.85,
"JPN","EMPINDUS","SERV","THND_PER","M","1993-08",38530.18,
"JPN","EMPINDUS","SERV","THND_PER","M","1993-09",38469.53,
"JPN","EMPINDUS","SERV","THND_PER","M","1993-10",38442.12,
"JPN","EMPINDUS","SERV","THND_PER","M","1993-11",38660.5,
"JPN","EMPINDUS","SERV","THND_PER","M","1993-12",38775.65,
"JPN","EMPINDUS","SERV","THND_PER","M","1994-01",38718.66,
"JPN","EMPINDUS","SERV","THND_PER","M","1994-02",38958.34,
"JPN","EMPINDUS","SERV","THND_PER","M","1994-03",38866.57,
"JPN","EMPINDUS","SERV","THND_PER","M","1994-04",38863.64,
"JPN","EMPINDUS","SERV","THND_PER","M","1994-05",38884.26,
"JPN","EMPINDUS","SERV","THND_PER","M","1994-06",38771.65,
"JPN","EMPINDUS","SERV","THND_PER","M","1994-07",38531.81,
"JPN","EMPINDUS","SERV","THND_PER","M","1994-08",38693.44,
"JPN","EMPINDUS","SERV","THND_PER","M","1994-09",38839.7,
"JPN","EMPINDUS","SERV","THND_PER","M","1994-10",38744.11,
"JPN","EMPINDUS","SERV","THND_PER","M","1994-11",38963.8,
"JPN","EMPINDUS","SERV","THND_PER","M","1994-12",39098.07,
"JPN","EMPINDUS","SERV","THND_PER","M","1995-01",39026.91,
"JPN","EMPINDUS","SERV","THND_PER","M","1995-02",39202.95,
"JPN","EMPINDUS","SERV","THND_PER","M","1995-03",39226.55,
"JPN","EMPINDUS","SERV","THND_PER","M","1995-04",39055.09,
"JPN","EMPINDUS","SERV","THND_PER","M","1995-05",39338.07,
"JPN","EMPINDUS","SERV","THND_PER","M","1995-06",39042.91,
"JPN","EMPINDUS","SERV","THND_PER","M","1995-07",39175.48,
"JPN","EMPINDUS","SERV","THND_PER","M","1995-08",39276.32,
"JPN","EMPINDUS","SERV","THND_PER","M","1995-09",39496.96,
"JPN","EMPINDUS","SERV","THND_PER","M","1995-10",39324.85,
"JPN","EMPINDUS","SERV","THND_PER","M","1995-11",39106.71,
"JPN","EMPINDUS","SERV","THND_PER","M","1995-12",39388.95,
"JPN","EMPINDUS","SERV","THND_PER","M","1996-01",39455.71,
"JPN","EMPINDUS","SERV","THND_PER","M","1996-02",39277.11,
"JPN","EMPINDUS","SERV","THND_PER","M","1996-03",39473.99,
"JPN","EMPINDUS","SERV","THND_PER","M","1996-04",39764.66,
"JPN","EMPINDUS","SERV","THND_PER","M","1996-05",39782.1,
"JPN","EMPINDUS","SERV","THND_PER","M","1996-06",39803.83,
"JPN","EMPINDUS","SERV","THND_PER","M","1996-07",39982.59,
"JPN","EMPINDUS","SERV","THND_PER","M","1996-08",39790.68,
"JPN","EMPINDUS","SERV","THND_PER","M","1996-09",39714.6,
"JPN","EMPINDUS","SERV","THND_PER","M","1996-10",39853.59,
"JPN","EMPINDUS","SERV","THND_PER","M","1996-11",39721.67,
"JPN","EMPINDUS","SERV","THND_PER","M","1996-12",39887.18,
"JPN","EMPINDUS","SERV","THND_PER","M","1997-01",40165.2,
"JPN","EMPINDUS","SERV","THND_PER","M","1997-02",40022.91,
"JPN","EMPINDUS","SERV","THND_PER","M","1997-03",40119.4,
"JPN","EMPINDUS","SERV","THND_PER","M","1997-04",40285.57,
"JPN","EMPINDUS","SERV","THND_PER","M","1997-05",40306.82,
"JPN","EMPINDUS","SERV","THND_PER","M","1997-06",40582.11,
"JPN","EMPINDUS","SERV","THND_PER","M","1997-07",40586.23,
"JPN","EMPINDUS","SERV","THND_PER","M","1997-08",40294.29,
"JPN","EMPINDUS","SERV","THND_PER","M","1997-09",40244.4,
"JPN","EMPINDUS","SERV","THND_PER","M","1997-10",40649.16,
"JPN","EMPINDUS","SERV","THND_PER","M","1997-11",40489.75,
"JPN","EMPINDUS","SERV","THND_PER","M","1997-12",40727.36,
"JPN","EMPINDUS","SERV","THND_PER","M","1998-01",41042.42,
"JPN","EMPINDUS","SERV","THND_PER","M","1998-02",40751.46,
"JPN","EMPINDUS","SERV","THND_PER","M","1998-03",40892.68,
"JPN","EMPINDUS","SERV","THND_PER","M","1998-04",40660.04,
"JPN","EMPINDUS","SERV","THND_PER","M","1998-05",40425.65,
"JPN","EMPINDUS","SERV","THND_PER","M","1998-06",40859.06,
"JPN","EMPINDUS","SERV","THND_PER","M","1998-07",41014.29,
"JPN","EMPINDUS","SERV","THND_PER","M","1998-08",40915.41,
"JPN","EMPINDUS","SERV","THND_PER","M","1998-09",41107.88,
"JPN","EMPINDUS","SERV","THND_PER","M","1998-10",41078.11,
"JPN","EMPINDUS","SERV","THND_PER","M","1998-11",40709.22,
"JPN","EMPINDUS","SERV","THND_PER","M","1998-12",40463.25,
"JPN","EMPINDUS","SERV","THND_PER","M","1999-01",40626.97,
"JPN","EMPINDUS","SERV","THND_PER","M","1999-02",40684.11,
"JPN","EMPINDUS","SERV","THND_PER","M","1999-03",40880.71,
"JPN","EMPINDUS","SERV","THND_PER","M","1999-04",40716.39,
"JPN","EMPINDUS","SERV","THND_PER","M","1999-05",40739.42,
"JPN","EMPINDUS","SERV","THND_PER","M","1999-06",40611.98,
"JPN","EMPINDUS","SERV","THND_PER","M","1999-07",40657.71,
"JPN","EMPINDUS","SERV","THND_PER","M","1999-08",40912.52,
"JPN","EMPINDUS","SERV","THND_PER","M","1999-09",41067.96,
"JPN","EMPINDUS","SERV","THND_PER","M","1999-10",40946.52,
"JPN","EMPINDUS","SERV","THND_PER","M","1999-11",41001.42,
"JPN","EMPINDUS","SERV","THND_PER","M","1999-12",40955.8,
"JPN","EMPINDUS","SERV","THND_PER","M","2000-01",41024.1,
"JPN","EMPINDUS","SERV","THND_PER","M","2000-02",40954.14,
"JPN","EMPINDUS","SERV","THND_PER","M","2000-03",40753.15,
"JPN","EMPINDUS","SERV","THND_PER","M","2000-04",40929.04,
"JPN","EMPINDUS","SERV","THND_PER","M","2000-05",41206.8,
"JPN","EMPINDUS","SERV","THND_PER","M","2000-06",41009.28,
"JPN","EMPINDUS","SERV","THND_PER","M","2000-07",40868.83,
"JPN","EMPINDUS","SERV","THND_PER","M","2000-08",40915.24,
"JPN","EMPINDUS","SERV","THND_PER","M","2000-09",40902.32,
"JPN","EMPINDUS","SERV","THND_PER","M","2000-10",41121.57,
"JPN","EMPINDUS","SERV","THND_PER","M","2000-11",41520.66,
"JPN","EMPINDUS","SERV","THND_PER","M","2000-12",41610.89,
"JPN","EMPINDUS","SERV","THND_PER","M","2001-01",41720.07,
"JPN","EMPINDUS","SERV","THND_PER","M","2001-02",41597.17,
"JPN","EMPINDUS","SERV","THND_PER","M","2001-03",41235.36,
"JPN","EMPINDUS","SERV","THND_PER","M","2001-04",41115.17,
"JPN","EMPINDUS","SERV","THND_PER","M","2001-05",41377.56,
"JPN","EMPINDUS","SERV","THND_PER","M","2001-06",41432.37,
"JPN","EMPINDUS","SERV","THND_PER","M","2001-07",41393.43,
"JPN","EMPINDUS","SERV","THND_PER","M","2001-08",41393.43,
"JPN","EMPINDUS","SERV","THND_PER","M","2001-09",41189.42,
"JPN","EMPINDUS","SERV","THND_PER","M","2001-10",41300.56,
"JPN","EMPINDUS","SERV","THND_PER","M","2001-11",41639.65,
"JPN","EMPINDUS","SERV","THND_PER","M","2001-12",41760.87,
"JPN","EMPINDUS","SERV","THND_PER","M","2002-01",41781.86,
"JPN","EMPINDUS","SERV","THND_PER","M","2002-02",41591.98,
"JPN","EMPINDUS","SERV","THND_PER","M","2002-03",41183.98,
"JPN","EMPINDUS","SERV","THND_PER","M","2002-04",41233.04,
"JPN","EMPINDUS","SERV","THND_PER","M","2002-05",41358.1,
"JPN","EMPINDUS","SERV","THND_PER","M","2002-06",41388.25,
"JPN","EMPINDUS","SERV","THND_PER","M","2002-07",41667.1,
"JPN","EMPINDUS","SERV","THND_PER","M","2002-08",41727.45,
"JPN","EMPINDUS","SERV","THND_PER","M","2002-09",41740,
"JPN","EMPINDUS","SERV","THND_PER","M","2002-10",41748.92,
"JPN","EMPINDUS","SERV","THND_PER","M","2002-11",41772.33,
"JPN","EMPINDUS","SERV","THND_PER","M","2002-12",41571.92,
"JPN","EMPINDUS","SERV","THND_PER","M","2003-01",41383.29,
"JPN","EMPINDUS","SERV","THND_PER","M","2003-02",41431.39,
"JPN","EMPINDUS","SERV","THND_PER","M","2003-03",42099.77,
"JPN","EMPINDUS","SERV","THND_PER","M","2003-04",42161.88,
"JPN","EMPINDUS","SERV","THND_PER","M","2003-05",41914.09,
"JPN","EMPINDUS","SERV","THND_PER","M","2003-06",42281.92,
"JPN","EMPINDUS","SERV","THND_PER","M","2003-07",42306.52,
"JPN","EMPINDUS","SERV","THND_PER","M","2003-08",42171.61,
"JPN","EMPINDUS","SERV","THND_PER","M","2003-09",42116.93,
"JPN","EMPINDUS","SERV","THND_PER","M","2003-10",42063.66,
"JPN","EMPINDUS","SERV","THND_PER","M","2003-11",42249.86,
"JPN","EMPINDUS","SERV","THND_PER","M","2003-12",42332.28,
"JPN","EMPINDUS","SERV","THND_PER","M","2004-01",42204.98,
"JPN","EMPINDUS","SERV","THND_PER","M","2004-02",42327.64,
"JPN","EMPINDUS","SERV","THND_PER","M","2004-03",42777.64,
"JPN","EMPINDUS","SERV","THND_PER","M","2004-04",42996.37,
"JPN","EMPINDUS","SERV","THND_PER","M","2004-05",42735.37,
"JPN","EMPINDUS","SERV","THND_PER","M","2004-06",42553.47,
"JPN","EMPINDUS","SERV","THND_PER","M","2004-07",42611.58,
"JPN","EMPINDUS","SERV","THND_PER","M","2004-08",42898.43,
"JPN","EMPINDUS","SERV","THND_PER","M","2004-09",42766.65,
"JPN","EMPINDUS","SERV","THND_PER","M","2004-10",42945.97,
"JPN","EMPINDUS","SERV","THND_PER","M","2004-11",42932.51,
"JPN","EMPINDUS","SERV","THND_PER","M","2004-12",43030.52,
"JPN","EMPINDUS","SERV","THND_PER","M","2005-01",42981.64,
"JPN","EMPINDUS","SERV","THND_PER","M","2005-02",42928.52,
"JPN","EMPINDUS","SERV","THND_PER","M","2005-03",42959.21,
"JPN","EMPINDUS","SERV","THND_PER","M","2005-04",43218.98,
"JPN","EMPINDUS","SERV","THND_PER","M","2005-05",43235.07,
"JPN","EMPINDUS","SERV","THND_PER","M","2005-06",43023.67,
"JPN","EMPINDUS","SERV","THND_PER","M","2005-07",43280.35,
"JPN","EMPINDUS","SERV","THND_PER","M","2005-08",43319.42,
"JPN","EMPINDUS","SERV","THND_PER","M","2005-09",43723.98,
"JPN","EMPINDUS","SERV","THND_PER","M","2005-10",43569.96,
"JPN","EMPINDUS","SERV","THND_PER","M","2005-11",43267.24,
"JPN","EMPINDUS","SERV","THND_PER","M","2005-12",43372.38,
"JPN","EMPINDUS","SERV","THND_PER","M","2006-01",43403.94,
"JPN","EMPINDUS","SERV","THND_PER","M","2006-02",43326.48,
"JPN","EMPINDUS","SERV","THND_PER","M","2006-03",43313.76,
"JPN","EMPINDUS","SERV","THND_PER","M","2006-04",43126.83,
"JPN","EMPINDUS","SERV","THND_PER","M","2006-05",43509.66,
"JPN","EMPINDUS","SERV","THND_PER","M","2006-06",43562.2,
"JPN","EMPINDUS","SERV","THND_PER","M","2006-07",43709.07,
"JPN","EMPINDUS","SERV","THND_PER","M","2006-08",43826.88,
"JPN","EMPINDUS","SERV","THND_PER","M","2006-09",43846.83,
"JPN","EMPINDUS","SERV","THND_PER","M","2006-10",43932.15,
"JPN","EMPINDUS","SERV","THND_PER","M","2006-11",43813.77,
"JPN","EMPINDUS","SERV","THND_PER","M","2006-12",43644.19,
"JPN","EMPINDUS","SERV","THND_PER","M","2007-01",43409.59,
"JPN","EMPINDUS","SERV","THND_PER","M","2007-02",43970.18,
"JPN","EMPINDUS","SERV","THND_PER","M","2007-03",44117.73,
"JPN","EMPINDUS","SERV","THND_PER","M","2007-04",44020.89,
"JPN","EMPINDUS","SERV","THND_PER","M","2007-05",44099.14,
"JPN","EMPINDUS","SERV","THND_PER","M","2007-06",44189.62,
"JPN","EMPINDUS","SERV","THND_PER","M","2007-07",44024.4,
"JPN","EMPINDUS","SERV","THND_PER","M","2007-08",44064.99,
"JPN","EMPINDUS","SERV","THND_PER","M","2007-09",43881.85,
"JPN","EMPINDUS","SERV","THND_PER","M","2007-10",43856.25,
"JPN","EMPINDUS","SERV","THND_PER","M","2007-11",44344.93,
"JPN","EMPINDUS","SERV","THND_PER","M","2007-12",44292.52,
"JPN","EMPINDUS","SERV","THND_PER","M","2008-01",44153.09,
"JPN","EMPINDUS","SERV","THND_PER","M","2008-02",44100.95,
"JPN","EMPINDUS","SERV","THND_PER","M","2008-03",44231.84,
"JPN","EMPINDUS","SERV","THND_PER","M","2008-04",44316.98,
"JPN","EMPINDUS","SERV","THND_PER","M","2008-05",44329.28,
"JPN","EMPINDUS","SERV","THND_PER","M","2008-06",44299.07,
"JPN","EMPINDUS","SERV","THND_PER","M","2008-07",44160.03,
"JPN","EMPINDUS","SERV","THND_PER","M","2008-08",44091.47,
"JPN","EMPINDUS","SERV","THND_PER","M","2008-09",44372.51,
"JPN","EMPINDUS","SERV","THND_PER","M","2008-10",44313.44,
"JPN","EMPINDUS","SERV","THND_PER","M","2008-11",44390.05,
"JPN","EMPINDUS","SERV","THND_PER","M","2008-12",44210.66,
"JPN","EMPINDUS","SERV","THND_PER","M","2009-01",44357.98,
"JPN","EMPINDUS","SERV","THND_PER","M","2009-02",44328.11,
"JPN","EMPINDUS","SERV","THND_PER","M","2009-03",43912.15,
"JPN","EMPINDUS","SERV","THND_PER","M","2009-04",44311.16,
"JPN","EMPINDUS","SERV","THND_PER","M","2009-05",44346.1,
"JPN","EMPINDUS","SERV","THND_PER","M","2009-06",44334.14,
"JPN","EMPINDUS","SERV","THND_PER","M","2009-07",44227.88,
"JPN","EMPINDUS","SERV","THND_PER","M","2009-08",44298.04,
"JPN","EMPINDUS","SERV","THND_PER","M","2009-09",44529.61,
"JPN","EMPINDUS","SERV","THND_PER","M","2009-10",44334.45,
"JPN","EMPINDUS","SERV","THND_PER","M","2009-11",44043.46,
"JPN","EMPINDUS","SERV","THND_PER","M","2009-12",44054.12,
"JPN","EMPINDUS","SERV","THND_PER","M","2010-01",44500.04,
"JPN","EMPINDUS","SERV","THND_PER","M","2010-02",44445.47,
"JPN","EMPINDUS","SERV","THND_PER","M","2010-03",44537.57,
"JPN","EMPINDUS","SERV","THND_PER","M","2010-04",44525.9,
"JPN","EMPINDUS","SERV","THND_PER","M","2010-05",44509.21,
"JPN","EMPINDUS","SERV","THND_PER","M","2010-06",44571.72,
"JPN","EMPINDUS","SERV","THND_PER","M","2010-07",44612.04,
"JPN","EMPINDUS","SERV","THND_PER","M","2010-08",44814.87,
"JPN","EMPINDUS","SERV","THND_PER","M","2010-09",44801.97,
"JPN","EMPINDUS","SERV","THND_PER","M","2010-10",44725.93,
"JPN","EMPINDUS","SERV","THND_PER","M","2010-11",44614.6,
"JPN","EMPINDUS","SERV","THND_PER","M","2010-12",44747.75,
"JPN","EMPINDUS","SERV","THND_PER","M","2011-01",45009.1,
"JPN","EMPINDUS","SERV","THND_PER","M","2011-02",45149.66,"B"
"JPN","EMPINDUS","SERV","THND_PER","M","2011-03",45646.6,
"JPN","EMPINDUS","SERV","THND_PER","M","2011-04",45522.45,
"JPN","EMPINDUS","SERV","THND_PER","M","2011-05",45425.28,
"JPN","EMPINDUS","SERV","THND_PER","M","2011-06",45394.23,
"JPN","EMPINDUS","SERV","THND_PER","M","2011-07",45242.61,
"JPN","EMPINDUS","SERV","THND_PER","M","2011-08",45108.31,"B"
"JPN","EMPINDUS","SERV","THND_PER","M","2011-09",45184.11,
"JPN","EMPINDUS","SERV","THND_PER","M","2011-10",45218.23,
"JPN","EMPINDUS","SERV","THND_PER","M","2011-11",45135.33,
"JPN","EMPINDUS","SERV","THND_PER","M","2011-12",45094.29,
"JPN","EMPINDUS","SERV","THND_PER","M","2012-01",44941.96,
"JPN","EMPINDUS","SERV","THND_PER","M","2012-02",44965.08,
"JPN","EMPINDUS","SERV","THND_PER","M","2012-03",44812.23,
"JPN","EMPINDUS","SERV","THND_PER","M","2012-04",44812.42,
"JPN","EMPINDUS","SERV","THND_PER","M","2012-05",44710.79,
"JPN","EMPINDUS","SERV","THND_PER","M","2012-06",44781.33,
"JPN","EMPINDUS","SERV","THND_PER","M","2012-07",44753.63,
"JPN","EMPINDUS","SERV","THND_PER","M","2012-08",44824.69,
"JPN","EMPINDUS","SERV","THND_PER","M","2012-09",44879.33,
"JPN","EMPINDUS","SERV","THND_PER","M","2012-10",44892.02,
"JPN","EMPINDUS","SERV","THND_PER","M","2012-11",44913.82,
"JPN","EMPINDUS","SERV","THND_PER","M","2012-12",45012.71,
"JPN","EMPINDUS","SERV","THND_PER","M","2013-01",45066.53,
"JPN","EMPINDUS","SERV","THND_PER","M","2013-02",45131.19,
"JPN","EMPINDUS","SERV","THND_PER","M","2013-03",45146.18,
"JPN","EMPINDUS","SERV","THND_PER","M","2013-04",45258.36,
"JPN","EMPINDUS","SERV","THND_PER","M","2013-05",45299.59,
"JPN","EMPINDUS","SERV","THND_PER","M","2013-06",45317.5,
"JPN","EMPINDUS","SERV","THND_PER","M","2013-07",45425.13,
"JPN","EMPINDUS","SERV","THND_PER","M","2013-08",45457.36,
"JPN","EMPINDUS","SERV","THND_PER","M","2013-09",45490.76,
"JPN","EMPINDUS","SERV","THND_PER","M","2013-10",45549.64,
"JPN","EMPINDUS","SERV","THND_PER","M","2013-11",45612.35,
"JPN","EMPINDUS","SERV","THND_PER","M","2013-12",45615.42,
"JPN","EMPINDUS","SERV","THND_PER","M","2014-01",45673.84,
"JPN","EMPINDUS","SERV","THND_PER","M","2014-02",45705.89,
"JPN","EMPINDUS","SERV","THND_PER","M","2014-03",45718.39,
"JPN","EMPINDUS","SERV","THND_PER","M","2014-04",45701.37,
"JPN","EMPINDUS","SERV","THND_PER","M","2014-05",45815.68,
"JPN","EMPINDUS","SERV","THND_PER","M","2014-06",45807.12,
"JPN","EMPINDUS","SERV","THND_PER","M","2014-07",45826.76,
"JPN","EMPINDUS","SERV","THND_PER","M","2014-08",45841.45,
"JPN","EMPINDUS","SERV","THND_PER","M","2014-09",45892.57,
"JPN","EMPINDUS","SERV","THND_PER","M","2014-10",45890.17,
"JPN","EMPINDUS","SERV","THND_PER","M","2014-11",45953.38,
"JPN","EMPINDUS","SERV","THND_PER","M","2014-12",46003.38,
"JPN","EMPINDUS","SERV","THND_PER","M","2015-01",45954.66,
"JPN","EMPINDUS","SERV","THND_PER","M","2015-02",46068.73,
"JPN","EMPINDUS","SERV","THND_PER","M","2015-03",46032.57,
"JPN","EMPINDUS","SERV","THND_PER","M","2015-04",46057.13,
"JPN","EMPINDUS","SERV","THND_PER","M","2015-05",46106.32,
"JPN","EMPINDUS","SERV","THND_PER","M","2015-06",46197.13,
"JPN","EMPINDUS","SERV","THND_PER","M","2015-07",46211.05,
"JPN","EMPINDUS","SERV","THND_PER","M","2015-08",46303.7,
"JPN","EMPINDUS","SERV","THND_PER","M","2015-09",46418.07,
"JPN","EMPINDUS","SERV","THND_PER","M","2015-10",46432.51,
"JPN","EMPINDUS","SERV","THND_PER","M","2015-11",46467.51,
"JPN","EMPINDUS","SERV","THND_PER","M","2015-12",46520.63,
"JPN","EMPINDUS","SERV","THND_PER","M","2016-01",46646.55,
"JPN","EMPINDUS","SERV","THND_PER","M","2016-02",46662.13,
"JPN","EMPINDUS","SERV","THND_PER","M","2016-03",46754.9,
"JPN","EMPINDUS","SERV","THND_PER","M","2016-04",46774.46,
"JPN","EMPINDUS","SERV","THND_PER","M","2016-05",46858.45,
"JPN","EMPINDUS","SERV","THND_PER","M","2016-06",46941.3,
"JPN","EMPINDUS","SERV","THND_PER","M","2016-07",47013.1,
"JPN","EMPINDUS","SERV","THND_PER","M","2016-08",47031.83,
"JPN","EMPINDUS","SERV","THND_PER","M","2016-09",47085.75,
"JPN","EMPINDUS","SERV","THND_PER","M","2016-10",47131.54,
"JPN","EMPINDUS","SERV","THND_PER","M","2016-11",47139.05,
"JPN","EMPINDUS","SERV","THND_PER","M","2016-12",47220.94,
"JPN","EMPINDUS","SERV","THND_PER","M","2017-01",47013.99,
"JPN","EMPINDUS","SERV","THND_PER","M","2017-02",46951.34,
"JPN","EMPINDUS","SERV","THND_PER","M","2017-03",47056.26,
"JPN","EMPINDUS","SERV","THND_PER","M","2017-04",47300.44,
"JPN","EMPINDUS","SERV","THND_PER","M","2017-05",47316.22,
"JPN","EMPINDUS","SERV","THND_PER","M","2017-06",47526.82,
"JPN","EMPINDUS","SERV","THND_PER","M","2017-07",47508.32,
"JPN","EMPINDUS","SERV","THND_PER","M","2017-08",47671.5,
"JPN","EMPINDUS","SERV","THND_PER","M","2017-09",47710.54,
"JPN","EMPINDUS","SERV","THND_PER","M","2017-10",47767.44,
"JPN","EMPINDUS","SERV","THND_PER","M","2017-11",47884.35,
"JPN","EMPINDUS","SERV","THND_PER","M","2017-12",47962.77,
"JPN","EMPINDUS","SERV","THND_PER","M","2018-01",48103.22,
"JPN","EMPINDUS","SERV","THND_PER","M","2018-02",48154.66,
"JPN","EMPINDUS","SERV","THND_PER","M","2018-03",48313.55,
"JPN","EMPINDUS","SERV","THND_PER","M","2018-04",48412.04,
"JPN","EMPINDUS","SERV","THND_PER","M","2018-05",48523.88,
"JPN","EMPINDUS","SERV","THND_PER","M","2018-06",48544.43,
"JPN","EMPINDUS","SERV","THND_PER","M","2018-07",48675.65,
"JPN","EMPINDUS","SERV","THND_PER","M","2018-08",48718.93,
"JPN","EMPINDUS","SERV","THND_PER","M","2018-09",48814.16,
"JPN","EMPINDUS","SERV","THND_PER","M","2018-10",48913.96,
"JPN","EMPINDUS","SERV","THND_PER","M","2018-11",48968.46,
"JPN","EMPINDUS","SERV","THND_PER","M","2018-12",48987.05,
"JPN","EMPINDUS","SERV","THND_PER","M","2019-01",49082.95,
"JPN","EMPINDUS","SERV","THND_PER","M","2019-02",49137.93,
"JPN","EMPINDUS","SERV","THND_PER","M","2019-03",49146.46,
"JPN","EMPINDUS","SERV","THND_PER","M","2019-04",49234.1,
"JPN","EMPINDUS","SERV","THND_PER","M","2019-05",49206.18,
"JPN","EMPINDUS","SERV","THND_PER","M","2019-06",49270.78,
"JPN","EMPINDUS","SERV","THND_PER","M","2019-07",49279.87,
"JPN","EMPINDUS","SERV","THND_PER","M","2019-08",49312.73,
"JPN","EMPINDUS","SERV","THND_PER","M","2019-09",49271.25,
"JPN","EMPINDUS","SERV","THND_PER","M","2019-10",49429,
"JPN","EMPINDUS","SERV","THND_PER","M","2019-11",49239.52,
"JPN","EMPINDUS","SERV","THND_PER","M","2019-12",49339.23,
"JPN","EMPINDUS","SERV","THND_PER","M","2020-01",49273.83,
"JPN","EMPINDUS","SERV","THND_PER","M","2020-02",49197.42,
"JPN","EMPINDUS","SERV","THND_PER","M","2020-03",49222.97,
"JPN","EMPINDUS","SERV","THND_PER","M","2020-04",49029.61,
